State,Social_Status,Gender,Age_group,target
Nagaland,Never Married,Male,0-100+,yes
Nagaland,Married,Male,0-100+,yes
Nagaland,Widowed/Widower,Male,0-100+,no
Nagaland,Never Married,Female,0-100+,yes
Nagaland,Married,Female,0-100+,yes
Nagaland,Seperated,Female,0-100+,no
Nagaland,Widowed/Widower,Female,0-100+,no
Nagaland,Divorcee,Female,0-100+,no
Nagaland,Widowed/Widower,Male,0-100+,no
Nagaland,Married,Male,0-100+,yes
Nagaland,Never Married,Male,0-100+,yes
Nagaland,Seperated,Male,0-100+,no
Nagaland,Divorcee,Male,0-100+,no
Nagaland,Widowed/Widower,Female,0-100+,no
Nagaland,Divorcee,Female,0-100+,no
Nagaland,Never Married,Female,0-100+,no
Nagaland,Married,Female,0-100+,yes
Nagaland,Seperated,Female,0-100+,no
Nagaland,Never Married,Male,0-100+,yes
Nagaland,Married,Male,0-100+,yes
Nagaland,Widowed/Widower,Male,0-100+,no
Nagaland,Divorcee,Male,0-100+,no
Nagaland,Seperated,Male,0-100+,no
Nagaland,Never Married,Female,0-100+,yes
Nagaland,Seperated,Female,0-100+,no
Nagaland,Married,Female,0-100+,yes
Nagaland,Divorcee,Female,0-100+,no
Nagaland,Widowed/Widower,Female,0-100+,no
Nagaland,Divorcee,Male,0-100+,no
Nagaland,Married,Male,0-100+,yes
Nagaland,Widowed/Widower,Male,0-100+,no
Nagaland,Never Married,Male,0-100+,yes
Nagaland,Seperated,Male,0-100+,no
Nagaland,Never Married,Female,0-100+,yes
Nagaland,Married,Female,0-100+,yes
Nagaland,Seperated,Female,0-100+,no
Nagaland,Widowed/Widower,Female,0-100+,no
Nagaland,Divorcee,Female,0-100+,no
Nagaland,Widowed/Widower,Male,0-100+,no
Nagaland,Married,Male,0-100+,yes
Nagaland,Never Married,Male,0-100+,yes
Nagaland,Divorcee,Male,0-100+,yes
Nagaland,Seperated,Male,0-100+,no
Odisha,Divorcee,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Divorcee,Female,0-100+,yes
Odisha,Married,Female,0-100+,yes
Odisha,Seperated,Female,0-100+,yes
Odisha,Widowed/Widower,Female,0-100+,yes
Odisha,Never Married,Female,0-100+,yes
Odisha,Married,Male,0-100+,yes
Odisha,Seperated,Male,0-100+,yes
Odisha,Never Married,Male,0-100+,yes
Odisha,Widowed/Widower,Male,0-100+,yes
Odisha,Divorcee,Male,0-100+,yes
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Married,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,no
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Married,Female,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Married,Male,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Married,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,yes
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Married,Female,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Widowed/Widower,Male,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Married,Female,0-100+,yes
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Married,Male,0-100+,yes
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Married,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Married,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Seperated,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,no
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Married,Female,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Seperated,Female,0-100+,no
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Married,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Widowed/Widower,Male,0-100+,no
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Married,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,no
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Married,Female,0-100+,yes
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Seperated,Female,0-100+,no
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,no
Puducherry,Seperated,Female,0-100+,no
Puducherry,Never Married,Female,0-100+,yes
Puducherry,Widowed/Widower,Female,0-100+,yes
Puducherry,Divorcee,Female,0-100+,no
Puducherry,Married,Female,0-100+,yes
Puducherry,Divorcee,Male,0-100+,no
Puducherry,Never Married,Male,0-100+,yes
Puducherry,Married,Male,0-100+,yes
Puducherry,Seperated,Male,0-100+,no
Puducherry,Widowed/Widower,Male,0-100+,no
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Divorcee,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Divorcee,Female,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,yes
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,no
Punjab,Seperated,Male,0-100+,yes
Punjab,Divorcee,Female,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Divorcee,Female,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,no
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,no
Punjab,Divorcee,Female,0-100+,no
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Divorcee,Female,0-100+,no
Punjab,Never Married,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Divorcee,Female,0-100+,no
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,no
Punjab,Never Married,Male,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,no
Punjab,Married,Female,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Divorcee,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,no
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Divorcee,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Never Married,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Divorcee,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,no
Punjab,Seperated,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Seperated,Female,0-100+,no
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Divorcee,Female,0-100+,no
Punjab,Never Married,Female,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,no
Punjab,Married,Male,0-100+,yes
Punjab,Seperated,Female,0-100+,no
Punjab,Never Married,Female,0-100+,yes
Punjab,Divorcee,Female,0-100+,yes
Punjab,Married,Female,0-100+,yes
Punjab,Widowed/Widower,Female,0-100+,yes
Punjab,Seperated,Male,0-100+,yes
Punjab,Divorcee,Male,0-100+,yes
Punjab,Widowed/Widower,Male,0-100+,yes
Punjab,Never Married,Male,0-100+,yes
Punjab,Married,Male,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Rajasthan,Seperated,Female,0-100+,yes
Rajasthan,Never Married,Female,0-100+,yes
Rajasthan,Married,Female,0-100+,yes
Rajasthan,Divorcee,Female,0-100+,yes
Rajasthan,Widowed/Widower,Female,0-100+,yes
Rajasthan,Widowed/Widower,Male,0-100+,yes
Rajasthan,Seperated,Male,0-100+,yes
Rajasthan,Divorcee,Male,0-100+,yes
Rajasthan,Never Married,Male,0-100+,yes
Rajasthan,Married,Male,0-100+,yes
Sikkim,Divorcee,Female,0-100+,no
Sikkim,Married,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,no
Sikkim,Divorcee,Male,0-100+,no
Sikkim,Married,Male,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Divorcee,Male,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Married,Male,0-100+,yes
Sikkim,Divorcee,Female,0-100+,no
Sikkim,Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,no
Sikkim,Divorcee,Male,0-100+,no
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Married,Male,0-100+,yes
Sikkim,Divorcee,Female,0-100+,no
Sikkim,Seperated,Female,0-100+,no
Sikkim,Married,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,no
Sikkim,Never Married,Male,0-100+,no
Sikkim,Divorcee,Male,0-100+,no
Sikkim,Married,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,no
Sikkim,Widowed/Widower,Male,0-100+,no
Sikkim,Seperated,Female,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,no
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Married,Male,0-100+,yes
Sikkim,Divorcee,Male,0-100+,no
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,no
Sikkim,Married,Female,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Married,Male,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Divorcee,Male,0-100+,no
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,yes
Sikkim,Married,Female,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Divorcee,Male,0-100+,yes
Sikkim,Married,Male,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,no
Sikkim,Married,Female,0-100+,yes
Sikkim,Divorcee,Male,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,no
Sikkim,Married,Male,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Married,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Divorcee,Male,0-100+,yes
Sikkim,Married,Male,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,yes
Sikkim,Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Married,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Divorcee,Male,0-100+,yes
Sikkim,Married,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Married,Male,0-100+,yes
